Lyman-alpha wing opacity induced by collisions H-H2.                            
This is based on quasi-static theory and includes Doppler broadening.           
The cross section sigma[cm^2] was given in the form: LOG_10 (sigma)
per emitter per perturber [cm^5]!
D.K. obtained from http://www.icate-conicet.gob.ar/rohrmann/tables.html         
sigma was multiplied by 88.53e-30**1215.671)**2 to transform the cross
section to a line profile, and additionally by e18 for numerical reasons.
This is reversed in the code by eta(n,l).
The normalization in profdata is like the other Balmer lines by multiplying
with perturber density/e18. D.K. fecit 20200528.
    7  number of tables
    21.00 perturber density  nH2
    8 number of temperatures 
      1000   2000   3000   4000   6000   8000  10000  15000 [K]
      ...
      lambda                   P(nH2,T)
--------------------------------------------------------------------------------
    7            / no of perturber density tables                               
 13901.25 -27.2422 -14.9964 -10.9144  -8.8732  -6.8296  -5.8032  -5.1823  -4.3396
 14497.50 -27.5811 -15.1806 -11.0471  -8.9801  -6.9101  -5.8692  -5.2384  -4.3793
 15093.75 -27.8951 -15.3517 -11.1706  -9.0796  -6.9853  -5.9310  -5.2910  -4.4164
 15690.00 -28.1855 -15.5104 -11.2852  -9.1723  -7.0554  -5.9886  -5.3398  -4.4501
 16286.25 -28.4554 -15.6580 -11.3922  -9.2588  -7.1211  -6.0428  -5.3858  -4.4820
 16882.50 -28.7060 -15.7954 -11.4919  -9.3396  -7.1827  -6.0940  -5.4296  -4.5126
 17478.75 -28.9412 -15.9246 -11.5858  -9.4159  -7.2411  -6.1428  -5.4717  -4.5429
 18075.00 -29.1615 -16.0460 -11.6741  -9.4877  -7.2965  -6.1895  -5.5124  -4.5729
 18671.25 -29.3678 -16.1598 -11.7571  -9.5553  -7.3488  -6.2340  -5.5517  -4.6030
 19267.50 -29.5615 -16.2668 -11.8352  -9.6191  -7.3984  -6.2765  -5.5896  -4.6327
 19863.75 -29.7440 -16.3679 -11.9092  -9.6795  -7.4455  -6.3171  -5.6261  -4.6620
 20460.00 -29.9169 -16.4638 -11.9794  -9.7370  -7.4906  -6.3566  -5.6624  -4.6934
 21056.25 -30.0801 -16.5545 -12.0460  -9.7915  -7.5333  -6.3935  -5.6956  -4.7199
 21652.50 -30.2343 -16.6404 -12.1091  -9.8432  -7.5733  -6.4270  -5.7245  -4.7409
 22248.75 -30.3811 -16.7223 -12.1694  -9.8926  -7.6115  -6.4588  -5.7517  -4.7603
 22845.00 -30.5204 -16.8002 -12.2268  -9.9397  -7.6480  -6.4892  -5.7777  -4.7787
 23441.25 -30.6530 -16.8744 -12.2816  -9.9848  -7.6829  -6.5183  -5.8024  -4.7962
 24037.50 -30.7796 -16.9454 -12.3340 -10.0280  -7.7164  -6.5461  -5.8261  -4.8128
 24633.75 -30.8993 -17.0128 -12.3839 -10.0690  -7.7482  -6.5726  -5.8486  -4.8286
 25230.00 -31.0147 -17.0777 -12.4320 -10.1087  -7.7791  -6.5982  -5.8703  -4.8439
 25826.25 -31.1239 -17.1393 -12.4777 -10.1464  -7.8084  -6.6225  -5.8909  -4.8581
 26422.50 -31.2294 -17.1989 -12.5221 -10.1831  -7.8369  -6.6461  -5.9108  -4.8718
 27018.75 -31.3304 -17.2561 -12.5646 -10.2182  -7.8643  -6.6687  -5.9300  -4.8852
 27615.00 -31.4268 -17.3108 -12.6053 -10.2520  -7.8906  -6.6904  -5.9483  -4.8979
 28211.25 -31.5195 -17.3634 -12.6446 -10.2845  -7.9159  -6.7114  -5.9659  -4.9101
 28807.50 -31.6084 -17.4139 -12.6824 -10.3159  -7.9404  -6.7315  -5.9827  -4.9217
 29403.75 -31.6942 -17.4629 -12.7190 -10.3463  -7.9641  -6.7510  -5.9991  -4.9330
 30000.00 -31.7770 -17.5101 -12.7544 -10.3757  -7.9870  -6.7698  -6.0148  -4.9438
   22.000    132      8   1000   2000   3000   4000   6000   8000  10000  15000
  1216.50   1.8816   1.8032   1.7431   1.6924   1.6074   1.5357   1.4726   1.3382
  1217.00   2.1109   2.1101   2.1096   2.1091   2.1083   2.1077   2.1071   2.1059
  1218.00   1.8237   1.8244   1.8248   1.8252   1.8259   1.8265   1.8270   1.8281
  1219.00   1.8545   1.8543   1.8542   1.8541   1.8540   1.8538   1.8537   1.8535
  1230.00   1.3794   1.3795   1.3795   1.3796   1.3797   1.3797   1.3798   1.3799
  1250.00   1.2345   1.2569   1.2645   1.2683   1.2722   1.2741   1.2753   1.2768
  1267.90   1.0543   1.1249   1.1485   1.1604   1.1723   1.1782   1.1818   1.1865
  1297.54   0.8249   0.9632   1.0094   1.0324   1.0555   1.0671   1.0740   1.0832
  1327.18   0.5458   0.7476   0.8150   0.8487   0.8824   0.8993   0.9094   0.9229
  1356.83   0.2706   0.5441   0.6355   0.6813   0.7272   0.7501   0.7639   0.7822
  1386.47   0.0984   0.4460   0.5622   0.6203   0.6785   0.7076   0.7250   0.7483
  1416.11  -0.2543   0.1677   0.3094   0.3805   0.4517   0.4874   0.5088   0.5374
  1445.75  -0.4151   0.0806   0.2476   0.3314   0.4154   0.4575   0.4828   0.5165
  1475.39  -0.5967  -0.0280   0.1638   0.2602   0.3569   0.4053   0.4345   0.4733
  1505.04  -0.8555  -0.1696   0.0595   0.1741   0.2888   0.3461   0.3806   0.4265
  1534.68  -1.0746  -0.3123  -0.0579   0.0694   0.1967   0.2604   0.2986   0.3495
  1564.32  -1.2319  -0.3933  -0.1136   0.0263   0.1662   0.2362   0.2782   0.3341
  1593.96  -1.5153  -0.6091  -0.3066  -0.1553  -0.0039   0.0718   0.1173   0.1779
  1623.60  -1.6630  -0.6938  -0.3697  -0.2076  -0.0452   0.0359   0.0847   0.1497
  1653.25  -1.8008  -0.7713  -0.4263  -0.2534  -0.0803   0.0063   0.0583   0.1277
  1682.89  -1.9908  -0.8733  -0.4994  -0.3122  -0.1248  -0.0310   0.0253   0.1004
  1712.53  -2.1796  -0.9719  -0.5682  -0.3661  -0.1639  -0.0628  -0.0021   0.0789
  1742.17  -2.3780  -1.0845  -0.6524  -0.4362  -0.2198  -0.1116  -0.0467   0.0399
  1771.81  -2.5477  -1.1740  -0.7153  -0.4858  -0.2562  -0.1414  -0.0724   0.0195
  1801.46  -2.7483  -1.2956  -0.8105  -0.5677  -0.3249  -0.2034  -0.1305  -0.0333
  1831.10  -2.9078  -1.3872  -0.8792  -0.6250  -0.3707  -0.2434  -0.1670  -0.0652
  1860.74  -3.0476  -1.4617  -0.9319  -0.6667  -0.4013  -0.2686  -0.1889  -0.0827
  1890.38  -3.1874  -1.5337  -0.9808  -0.7041  -0.4271  -0.2885  -0.2054  -0.0944
  1920.02  -3.3815  -1.6602  -1.0841  -0.7955  -0.5066  -0.3620  -0.2752  -0.1594
  1949.67  -3.5084  -1.7318  -1.1363  -0.8379  -0.5390  -0.3893  -0.2995  -0.1796
  1979.31  -3.6317  -1.7961  -1.1802  -0.8715  -0.5622  -0.4073  -0.3144  -0.1903
  2008.95  -3.7604  -1.8635  -1.2264  -0.9069  -0.5866  -0.4263  -0.3300  -0.2015
  2038.59  -3.8855  -1.9309  -1.2733  -0.9433  -0.6125  -0.4468  -0.3473  -0.2144
  2068.23  -4.0019  -1.9942  -1.3177  -0.9780  -0.6373  -0.4666  -0.3640  -0.2272
  2097.88  -4.1664  -2.0767  -1.3744  -1.0220  -0.6688  -0.4920  -0.3858  -0.2440
  2127.52  -4.3396  -2.1634  -1.4337  -1.0680  -0.7017  -0.5183  -0.4082  -0.2613
  2157.16  -4.5115  -2.2475  -1.4897  -1.1102  -0.7302  -0.5401  -0.4260  -0.2738
  2186.80  -4.6731  -2.3388  -1.5578  -1.1668  -0.7753  -0.5794  -0.4619  -0.3050
  2216.44  -4.7903  -2.3983  -1.5980  -1.1972  -0.7960  -0.5953  -0.4748  -0.3140
  2246.09  -4.9152  -2.4637  -1.6434  -1.2326  -0.8214  -0.6156  -0.4921  -0.3273
  2275.73  -5.0403  -2.5273  -1.6862  -1.2649  -0.8432  -0.6321  -0.5054  -0.3365
  2305.37  -5.2539  -2.6684  -1.8024  -1.3686  -0.9343  -0.7169  -0.5864  -0.4123
  2335.01  -5.3592  -2.7239  -1.8403  -1.3975  -0.9540  -0.7320  -0.5987  -0.4209
  2364.65  -5.4993  -2.8048  -1.9014  -1.4487  -0.9953  -0.7683  -0.6321  -0.4503
  2394.30  -5.6450  -2.8763  -1.9489  -1.4842  -1.0190  -0.7861  -0.6464  -0.4599
  2423.94  -5.7926  -2.9495  -1.9978  -1.5213  -1.0442  -0.8055  -0.6622  -0.4710
  2453.58  -5.9369  -3.0209  -2.0456  -1.5574  -1.0687  -0.8241  -0.6774  -0.4817
  2483.22  -6.1024  -3.1183  -2.1209  -1.6216  -1.1220  -0.8721  -0.7221  -0.5221
  2512.86  -6.2440  -3.1879  -2.1672  -1.6565  -1.1454  -0.8898  -0.7365  -0.5319
  2542.51  -6.3843  -3.2584  -2.2150  -1.6930  -1.1708  -0.9096  -0.7529  -0.5439
  2572.15  -6.5235  -3.3285  -2.2625  -1.7293  -1.1959  -0.9292  -0.7692  -0.5558
  2601.79  -6.6629  -3.3987  -2.3101  -1.7656  -1.2211  -0.9488  -0.7855  -0.5676
  2631.43  -6.8719  -3.5458  -2.4364  -1.8816  -1.3267  -1.0492  -0.8827  -0.6606
  2661.07  -6.9854  -3.6048  -2.4771  -1.9132  -1.3491  -1.0670  -0.8977  -0.6720
  2690.72  -7.0675  -3.6359  -2.4911  -1.9185  -1.3458  -1.0595  -0.8876  -0.6585
  2720.36  -7.2111  -3.7239  -2.5604  -1.9784  -1.3962  -1.1051  -0.9304  -0.6975
  2750.00  -7.3215  -3.7820  -2.6008  -2.0099  -1.4189  -1.1233  -0.9460  -0.7094
  2847.14  -7.7293  -3.9963  -2.7507  -2.1277  -1.5045  -1.1929  -1.0059  -0.7565
  2944.29  -8.1700  -4.2387  -2.9270  -2.2709  -1.6147  -1.2866  -1.0897  -0.8271
  3041.43  -8.5856  -4.4588  -3.0815  -2.3925  -1.7034  -1.3588  -1.1520  -0.8762
  3138.57  -9.0232  -4.7058  -3.2640  -2.5427  -1.8211  -1.4602  -1.2436  -0.9548
  3235.71  -9.4886  -4.9949  -3.4921  -2.7399  -1.9872  -1.6107  -1.3847  -1.0833
  3332.86  -9.8669  -5.1956  -3.6317  -2.8487  -2.0651  -1.6731  -1.4378  -1.1239
  3430.00 -10.2538  -5.4075  -3.7809  -2.9659  -2.1500  -1.7416  -1.4965  -1.1696
  3527.14 -10.6323  -5.6210  -3.9318  -3.0844  -2.2354  -1.8103  -1.5551  -1.2146
  3624.29 -11.0012  -5.8410  -4.0889  -3.2079  -2.3242  -1.8813  -1.6153  -1.2603
  3721.43 -11.3491  -6.0699  -4.2568  -3.3415  -2.4210  -1.9590  -1.6813  -1.3104
  3818.57 -11.5346  -6.2168  -4.3718  -3.4339  -2.4865  -2.0095  -1.7222  -1.3381
  3915.71 -11.8579  -6.4032  -4.5057  -3.5380  -2.5578  -2.0632  -1.7651  -1.3661
  4012.86 -12.2416  -6.6242  -4.6641  -3.6625  -2.6463  -2.1330  -1.8234  -1.4088
  4110.00 -12.5856  -6.8495  -4.8322  -3.7964  -2.7427  -2.2096  -1.8879  -1.4568
  4207.14 -12.9001  -7.0697  -5.0105  -3.9457  -2.8564  -2.3031  -1.9685  -1.5196
  4304.29 -13.1926  -7.2767  -5.1892  -4.1010  -2.9779  -2.4031  -2.0542  -1.5845
  4401.43 -13.4682  -7.4601  -5.3486  -4.2429  -3.0923  -2.4987  -2.1368  -1.6477
  4498.57 -13.7290  -7.6110  -5.4552  -4.3205  -3.1332  -2.5178  -2.1417  -1.6322
  4595.71 -13.9795  -7.7825  -5.6268  -4.5025  -3.3173  -2.6746  -2.2571  -1.6449
  4692.86 -14.2192  -7.9340  -5.7599  -4.6290  -3.4496  -2.8351  -2.4543  -1.9141
  4790.00 -14.4466  -8.0732  -5.8792  -4.7408  -3.5519  -2.9302  -2.5463  -2.0187
  4887.14 -14.6651  -8.2064  -5.9928  -4.8465  -3.6456  -3.0109  -2.6145  -2.0632
  4984.29 -14.8747  -8.3307  -6.0963  -4.9431  -3.7408  -3.1063  -2.7085  -2.1502
  5081.43 -15.0755  -8.4476  -6.1916  -5.0292  -3.8209  -3.1856  -2.7873  -2.2265
  5178.57 -15.2708  -8.5600  -6.2759  -5.0928  -3.8559  -3.2056  -2.7995  -2.2304
  5275.71 -15.3533  -8.5672  -6.2781  -5.1031  -3.8799  -3.2386  -2.8394  -2.2827
  5372.86 -15.6386  -8.7727  -6.4600  -5.2716  -4.0273  -3.3701  -2.9596  -2.3849
  5470.00 -15.7682  -8.7730  -6.4283  -5.2356  -4.0006  -3.3527  -2.9486  -2.3828
  5567.14 -16.0629  -8.9310  -6.5438  -5.3326  -4.0812  -3.4256  -3.0174  -2.4492
  5664.29 -16.3507  -9.0853  -6.6556  -5.4253  -4.1567  -3.4922  -3.0782  -2.5008
  5761.43 -16.6263  -9.2330  -6.7622  -5.5132  -4.2280  -3.5553  -3.1357  -2.5499
  5858.57 -16.8949  -9.3770  -6.8663  -5.5996  -4.2994  -3.6193  -3.1947  -2.6006
  5955.71 -17.1531  -9.5155  -6.9670  -5.6860  -4.3829  -3.7095  -3.2921  -2.7095
  6052.86 -17.4044  -9.6503  -7.0634  -5.7640  -4.4439  -3.7627  -3.3413  -2.7572
  6150.00 -17.6469  -9.7804  -7.1564  -5.8391  -4.5024  -3.8133  -3.3869  -2.7953
  6746.25 -18.9916 -10.5033  -7.6730  -6.2538  -4.8147  -4.0693  -3.6039  -2.9496
  7342.50 -20.1880 -11.2282  -8.2414  -6.7467  -5.2415  -4.4699  -3.9894  -3.3095
  7938.75 -21.0524 -11.6924  -8.5723  -7.0120  -5.4490  -4.6614  -4.1824  -3.5247
  8535.00 -21.7992 -12.0947  -8.8599  -7.2422  -5.6221  -4.8062  -4.3101  -3.6286
  9131.25 -22.5959 -12.4287  -9.0396  -7.3450  -5.6494  -4.7994  -4.2867  -3.5942
  9727.50 -23.4772 -12.8996  -9.3737  -7.6106  -5.8462  -4.9610  -4.4265  -3.7026
 10323.75 -24.4110 -13.4704  -9.8236  -7.9999  -6.1738  -5.2555  -4.6987  -3.9384
 10920.00 -25.0081 -13.7907 -10.0516  -8.1818  -6.3093  -5.3672  -4.7956  -4.0157
 11516.25 -25.5441 -14.0789 -10.2572  -8.3463  -6.4347  -5.4774  -4.9013  -4.1274
 12112.50 -26.0306 -14.3412 -10.4446  -8.4963  -6.5470  -5.5703  -4.9819  -4.1900
 12708.75 -26.4704 -14.5787 -10.6148  -8.6327  -6.6493  -5.6548  -5.0550  -4.2458
 13305.00 -26.8738 -14.7971 -10.7715  -8.7585  -6.7438  -5.7327  -5.1221  -4.2960
 13901.25 -27.2435 -14.9976 -10.9157  -8.8744  -6.8309  -5.8045  -5.1835  -4.3409
 14497.50 -27.5823 -15.1819 -11.0484  -8.9813  -6.9114  -5.8705  -5.2397  -4.3806
 15093.75 -27.8963 -15.3529 -11.1718  -9.0808  -6.9865  -5.9322  -5.2922  -4.4176
 15690.00 -28.1867 -15.5115 -11.2864  -9.1734  -7.0565  -5.9898  -5.3410  -4.4513
 16286.25 -28.4565 -15.6591 -11.3933  -9.2599  -7.1222  -6.0440  -5.3870  -4.4831
 16882.50 -28.7071 -15.7965 -11.4930  -9.3407  -7.1838  -6.0951  -5.4307  -4.5138
 17478.75 -28.9422 -15.9257 -11.5869  -9.4170  -7.2422  -6.1439  -5.4728  -4.5440
 18075.00 -29.1626 -16.0470 -11.6751  -9.4888  -7.2975  -6.1905  -5.5135  -4.5740
 18671.25 -29.3689 -16.1608 -11.7581  -9.5563  -7.3498  -6.2350  -5.5527  -4.6040
 19267.50 -29.5625 -16.2678 -11.8362  -9.6201  -7.3994  -6.2775  -5.5906  -4.6338
 19863.75 -29.7450 -16.3689 -11.9102  -9.6805  -7.4465  -6.3181  -5.6271  -4.6631
 20460.00 -29.9179 -16.4648 -11.9804  -9.7380  -7.4916  -6.3576  -5.6634  -4.6944
 21056.25 -30.0811 -16.5555 -12.0470  -9.7925  -7.5342  -6.3945  -5.6966  -4.7209
 21652.50 -30.2353 -16.6414 -12.1101  -9.8441  -7.5742  -6.4279  -5.7254  -4.7419
 22248.75 -30.3821 -16.7233 -12.1703  -9.8936  -7.6124  -6.4598  -5.7527  -4.7613
 22845.00 -30.5213 -16.8011 -12.2277  -9.9407  -7.6489  -6.4902  -5.7786  -4.7797
 23441.25 -30.6539 -16.8753 -12.2825  -9.9857  -7.6838  -6.5192  -5.8034  -4.7972
 24037.50 -30.7805 -16.9464 -12.3349 -10.0289  -7.7173  -6.5470  -5.8271  -4.8138
 24633.75 -30.9002 -17.0137 -12.3848 -10.0699  -7.7491  -6.5735  -5.8495  -4.8296
 25230.00 -31.0155 -17.0786 -12.4329 -10.1096  -7.7800  -6.5991  -5.8713  -4.8448
 25826.25 -31.1248 -17.1402 -12.4786 -10.1473  -7.8093  -6.6234  -5.8918  -4.8591
 26422.50 -31.2303 -17.1998 -12.5229 -10.1839  -7.8378  -6.6469  -5.9117  -4.8728
 27018.75 -31.3313 -17.2569 -12.5654 -10.2191  -7.8652  -6.6696  -5.9309  -4.8862
 27615.00 -31.4277 -17.3116 -12.6062 -10.2528  -7.8914  -6.6913  -5.9492  -4.8989
 28211.25 -31.5203 -17.3642 -12.6455 -10.2854  -7.9168  -6.7122  -5.9667  -4.9110
 28807.50 -31.6092 -17.4148 -12.6832 -10.3167  -7.9412  -6.7323  -5.9836  -4.9226
 29403.75 -31.6950 -17.4637 -12.7198 -10.3471  -7.9649  -6.7518  -6.0000  -4.9339
 30000.00 -31.7778 -17.5109 -12.7552 -10.3765  -7.9879  -6.7707  -6.0157  -4.9448
   22.699    132      8   1000   2000   3000   4000   6000   8000  10000  15000
  1216.50  -1.3722  -1.4455  -1.5017  -1.5492  -1.6287  -1.6958  -1.7549  -1.8807
  1217.00  -0.9395  -0.9407  -0.9417  -0.9425  -0.9438  -0.9449  -0.9459  -0.9481
  1218.00  -1.0615  -1.0609  -1.0605  -1.0601  -1.0595  -1.0589  -1.0585  -1.0575
  1219.00  -0.8896  -0.8899  -0.8901  -0.8903  -0.8906  -0.8909  -0.8911  -0.8916
  1230.00  -0.5963  -0.5963  -0.5963  -0.5963  -0.5963  -0.5963  -0.5963  -0.5964
  1250.00  -0.2122  -0.1813  -0.1709  -0.1657  -0.1604  -0.1578  -0.1563  -0.1542
  1267.90  -0.1513  -0.0729  -0.0466  -0.0334  -0.0202  -0.0137  -0.0097  -0.0044
  1297.54  -0.1613  -0.0199   0.0273   0.0509   0.0745   0.0863   0.0934   0.1028
  1327.18  -0.2839  -0.0780  -0.0093   0.0251   0.0594   0.0766   0.0870   0.1007
  1356.83  -0.4669  -0.1878  -0.0944  -0.0476  -0.0007   0.0227   0.0368   0.0555
  1386.47  -0.5492  -0.1978  -0.0803  -0.0215   0.0373   0.0668   0.0845   0.1080
  1416.11  -0.8337  -0.4045  -0.2603  -0.1879  -0.1154  -0.0791  -0.0573  -0.0282
  1445.75  -0.9540  -0.4493  -0.2792  -0.1939  -0.1083  -0.0654  -0.0397  -0.0053
  1475.39  -1.0994  -0.5212  -0.3261  -0.2281  -0.1298  -0.0805  -0.0510  -0.0115
  1505.04  -1.3148  -0.6250  -0.3946  -0.2793  -0.1639  -0.1062  -0.0716  -0.0254
  1534.68  -1.5018  -0.7366  -0.4812  -0.3535  -0.2257  -0.1618  -0.1234  -0.0723
  1564.32  -1.6283  -0.7878  -0.5075  -0.3673  -0.2270  -0.1569  -0.1148  -0.0587
  1593.96  -1.8783  -0.9697  -0.6664  -0.5147  -0.3629  -0.2870  -0.2414  -0.1806
  1623.60  -2.0143  -1.0412  -0.7159  -0.5531  -0.3902  -0.3087  -0.2597  -0.1945
  1653.25  -2.1396  -1.1049  -0.7581  -0.5844  -0.4104  -0.3233  -0.2711  -0.2013
  1682.89  -2.3141  -1.1923  -0.8169  -0.6289  -0.4408  -0.3466  -0.2901  -0.2148
  1712.53  -2.4885  -1.2770  -0.8720  -0.6693  -0.4664  -0.3649  -0.3040  -0.2227
  1742.17  -2.6737  -1.3770  -0.9438  -0.7270  -0.5101  -0.4016  -0.3365  -0.2496
  1771.81  -2.8307  -1.4543  -0.9946  -0.7646  -0.5344  -0.4193  -0.3502  -0.2581
  1801.46  -3.0170  -1.5616  -1.0755  -0.8323  -0.5889  -0.4672  -0.3941  -0.2967
  1831.10  -3.1674  -1.6439  -1.1348  -0.8801  -0.6252  -0.4976  -0.4211  -0.3190
  1860.74  -3.2987  -1.7100  -1.1791  -0.9134  -0.6475  -0.5144  -0.4346  -0.3281
  1890.38  -3.4302  -1.7734  -1.2195  -0.9421  -0.6645  -0.5257  -0.4423  -0.3311
  1920.02  -3.6143  -1.8894  -1.3119  -1.0227  -0.7330  -0.5881  -0.5011  -0.3850
  1949.67  -3.7360  -1.9553  -1.3582  -1.0589  -0.7592  -0.6091  -0.5190  -0.3988
  1979.31  -3.8534  -2.0132  -1.3957  -1.0860  -0.7758  -0.6205  -0.5272  -0.4028
  2008.95  -3.9764  -2.0745  -1.4355  -1.1150  -0.7938  -0.6330  -0.5364  -0.4075
  2038.59  -4.0961  -2.1360  -1.4764  -1.1454  -0.8135  -0.6472  -0.5474  -0.4141
  2068.23  -4.2070  -2.1935  -1.5149  -1.1741  -0.8323  -0.6610  -0.5582  -0.4209
  2097.88  -4.3643  -2.2697  -1.5654  -1.2121  -0.8580  -0.6806  -0.5741  -0.4320
  2127.52  -4.5304  -2.3500  -1.6187  -1.2522  -0.8851  -0.7014  -0.5910  -0.4438
  2157.16  -4.6952  -2.4277  -1.6686  -1.2885  -0.9079  -0.7174  -0.6031  -0.4506
  2186.80  -4.8512  -2.5136  -1.7315  -1.3398  -0.9477  -0.7515  -0.6338  -0.4767
  2216.44  -4.9631  -2.5680  -1.7665  -1.3652  -0.9634  -0.7624  -0.6417  -0.4807
  2246.09  -5.0832  -2.6288  -1.8074  -1.3960  -0.9842  -0.7781  -0.6544  -0.4894
  2275.73  -5.2035  -2.6876  -1.8454  -1.4236  -1.0013  -0.7899  -0.6631  -0.4939
  2305.37  -5.4105  -2.8218  -1.9547  -1.5204  -1.0855  -0.8678  -0.7371  -0.5628
  2335.01  -5.5125  -2.8739  -1.9891  -1.5456  -1.1015  -0.8792  -0.7457  -0.5677
  2364.65  -5.6497  -2.9519  -2.0473  -1.5940  -1.1400  -0.9128  -0.7763  -0.5943
  2394.30  -5.7913  -3.0197  -2.0912  -1.6260  -1.1602  -0.9271  -0.7872  -0.6005
  2423.94  -5.9350  -3.0892  -2.1366  -1.6596  -1.1820  -0.9430  -0.7996  -0.6083
  2453.58  -6.0754  -3.1571  -2.1810  -1.6923  -1.2032  -0.9585  -0.8116  -0.6157
  2483.22  -6.2376  -3.2513  -2.2531  -1.7535  -1.2536  -1.0035  -0.8534  -0.6532
  2512.86  -6.3755  -3.3177  -2.2963  -1.7853  -1.2740  -1.0182  -0.8647  -0.6600
  2542.51  -6.5124  -3.3851  -2.3411  -1.8189  -1.2965  -1.0352  -0.8784  -0.6693
  2572.15  -6.6482  -3.4521  -2.3857  -1.8523  -1.3188  -1.0520  -0.8919  -0.6784
  2601.79  -6.7843  -3.5193  -2.4304  -1.8858  -1.3412  -1.0688  -0.9054  -0.6875
  2631.43  -6.9891  -3.6622  -2.5525  -1.9976  -1.4425  -1.1650  -0.9984  -0.7764
  2661.07  -7.1007  -3.7192  -2.5913  -2.0272  -1.4630  -1.1808  -1.0115  -0.7858
  2690.72  -7.1815  -3.7491  -2.6040  -2.0313  -1.4585  -1.1720  -1.0001  -0.7709
  2720.36  -7.3226  -3.8345  -2.6707  -2.0885  -1.5063  -1.2151  -1.0403  -0.8073
  2750.00  -7.4312  -3.8907  -2.7092  -2.1182  -1.5271  -1.2314  -1.0540  -0.8174
  2847.14  -7.8319  -4.0985  -2.8528  -2.2297  -1.6065  -1.2948  -1.1078  -0.8584
  2944.29  -8.2662  -4.3351  -3.0235  -2.3674  -1.7112  -1.3831  -1.1862  -0.9236
  3041.43  -8.6753  -4.5492  -3.1721  -2.4833  -1.7942  -1.4497  -1.2429  -0.9672
  3138.57  -9.1074  -4.7912  -3.3497  -2.6286  -1.9071  -1.5463  -1.3298  -1.0410
  3235.71  -9.5666  -5.0744  -3.5721  -2.8201  -2.0676  -1.6911  -1.4652  -1.1639
  3332.86  -9.9413  -5.2716  -3.7082  -2.9254  -2.1420  -1.7500  -1.5148  -1.2011
  3430.00 -10.3244  -5.4800  -3.8540  -3.0392  -2.2235  -1.8152  -1.5702  -1.2433
  3527.14 -10.6991  -5.6902  -4.0016  -3.1545  -2.3057  -1.8807  -1.6255  -1.2852
  3624.29 -11.0641  -5.9066  -4.1553  -3.2747  -2.3913  -1.9486  -1.6827  -1.3278
  3721.43 -11.4083  -6.1320  -4.3199  -3.4050  -2.4850  -2.0232  -1.7456  -1.3749
  3818.57 -11.5907  -6.2752  -4.4313  -3.4940  -2.5472  -2.0704  -1.7833  -1.3994
  3915.71 -11.9114  -6.4586  -4.5623  -3.5952  -2.6156  -2.1213  -1.8234  -1.4246
  4012.86 -12.2929  -6.6770  -4.7180  -3.7169  -2.7013  -2.1883  -1.8789  -1.4645
  4110.00 -12.6348  -6.9000  -4.8836  -3.8483  -2.7952  -2.2623  -1.9407  -1.5099
  4207.14 -12.9475  -7.1179  -5.0595  -3.9951  -2.9064  -2.3533  -2.0188  -1.5701
  4304.29 -13.2383  -7.3229  -5.2359  -4.1481  -3.0254  -2.4509  -2.1021  -1.6325
  4401.43 -13.5124  -7.5045  -5.3934  -4.2879  -3.1376  -2.5442  -2.1824  -1.6934
  4498.57 -13.7718  -7.6539  -5.4981  -4.3635  -3.1763  -2.5610  -2.1849  -1.6755
  4595.71 -14.0210  -7.8238  -5.6680  -4.5435  -3.3576  -2.7137  -2.2950  -1.6806
  4692.86 -14.2595  -7.9741  -5.7998  -4.6686  -3.4887  -2.8739  -2.4927  -1.9510
  4790.00 -14.4857  -8.1122  -5.9179  -4.7791  -3.5897  -2.9676  -2.5834  -2.0553
  4887.14 -14.7032  -8.2443  -6.0304  -4.8837  -3.6821  -3.0468  -2.6500  -2.0979
  4984.29 -14.9117  -8.3676  -6.1329  -4.9794  -3.7763  -3.1412  -2.7428  -2.1835
  5081.43 -15.1116  -8.4836  -6.2272  -5.0645  -3.8555  -3.2196  -2.8208  -2.2587
  5178.57 -15.3059  -8.5951  -6.3106  -5.1271  -3.8893  -3.2384  -2.8318  -2.2616
  5275.71 -15.3876  -8.6015  -6.3121  -5.1367  -3.9127  -3.2708  -2.8712  -2.3135
  5372.86 -15.6721  -8.8061  -6.4932  -5.3043  -4.0590  -3.4012  -2.9902  -2.4145
  5470.00 -15.8007  -8.8054  -6.4606  -5.2676  -4.0318  -3.3833  -2.9787  -2.4118
  5567.14 -16.0943  -8.9624  -6.5751  -5.3636  -4.1115  -3.4552  -3.0465  -2.4775
  5664.29 -16.3811  -9.1157  -6.6859  -5.4553  -4.1861  -3.5209  -3.1064  -2.5281
  5761.43 -16.6557  -9.2624  -6.7915  -5.5424  -4.2565  -3.5831  -3.1631  -2.5763
  5858.57 -16.9235  -9.4056  -6.8948  -5.6279  -4.3271  -3.6464  -3.2213  -2.6261
  5955.71 -17.1809  -9.5433  -6.9947  -5.7136  -4.4101  -3.7362  -3.3184  -2.7349
  6052.86 -17.4314  -9.6772  -7.0903  -5.7908  -4.4703  -3.7888  -3.3669  -2.7822
  6150.00 -17.6731  -9.8066  -7.1826  -5.8652  -4.5282  -3.8387  -3.4119  -2.8196
  6746.25 -19.0139 -10.5256  -7.6953  -6.2761  -4.8367  -4.0909  -3.6250  -2.9700
  7342.50 -20.2083 -11.2485  -8.2617  -6.7670  -5.2616  -4.4897  -4.0089  -3.3281
