Lyman alpha broadened by H atoms
Potentials and dipol moments from Spielfidel 2003
priv. comm. Nicole Allard 2012
Calculated by Detlev Koester, Feb. 2, 2026
used a larger r-range than in previous calculations, motivated
by discussion with Ivan Hubeny about locations of satellites
---------------------------------------------------------------------------------------------
    5
     15.00  443    7   4000.00   6000.00   8000.00  10000.00  12000.00  14000.00  16000.00
  997.9800    0.696592    0.537416    0.330536   -0.752395    0.571941    0.477585    0.424522
  998.0280    0.693093    0.542501    0.299137   -0.583094    0.576514    0.456093    0.424522
  998.0770    0.689202    0.547984    0.264935   -0.460836    0.580137    0.432152    0.424522
  998.1740    0.681622    0.561077    0.186758   -0.285478    0.584806    0.376047    0.424522
  998.2710    0.676182    0.577929    0.090752   -0.159580    0.585867    0.306082    0.424522
  998.3690    0.674062    0.598780   -0.032705   -0.059958    0.583085    0.216984    0.424522
  998.4660    0.674448    0.622525   -0.204586    0.024486    0.576042    0.098817    0.424522
  998.5150    0.674870    0.634789   -0.323608    0.063108    0.570788    0.023046    0.424522
  998.5630    0.674870    0.646757   -0.486277    0.099681    0.564169   -0.070463    0.424522
  998.6120    0.674126    0.658088   -0.742129    0.134878    0.556194   -0.190804    0.424522
  998.6610    0.672246    0.668283   -1.412996    0.168527    0.546629   -0.360025    0.424522
  998.7100    0.669020    0.677004    0.056372    0.201042    0.535446   -0.642199    0.424522
  998.7580    0.664228    0.683804    0.056372    0.232106    0.522366   -1.743595    0.424522
  998.8070    0.657907    0.688411    0.056372    0.261976    0.507330    0.015696    0.424522
  999.0020    0.620365    0.679482    0.056372    0.365807    0.421702    0.015696    0.424522
  999.1480    0.588485    0.641494    0.056372    0.424065    0.319564    0.015696    0.424522
  999.2940    0.560505    0.581654    0.056372    0.462203    0.159958    0.015696    0.424522
  999.3920    0.541766    0.536949    0.056372    0.475191   -0.009639    0.015696    0.424522
  999.4410    0.530866    0.515741    0.056372    0.477729   -0.133648    0.015696    0.424522
  999.4890    0.518198    0.496763    0.056372    0.477642   -0.311598    0.015696    0.424522
