Lyman alpha broadened by neutral Helium.
Potentials and dipole moments from
Theodorakopoulos 1984 (J. Phys. B: At. Mol. Phys. 17 1453)
Theodorakopoulos 1987 (J. Phys. B: At. Mol. Phys. 20 2339)
Belyaev 2015 (PHYSICAL REVIEW A 91, 062709)
end ------------------------------------------------------
    6
   15.00  633    4   5000.00  10000.00  15000.00  20000.00
 1093.0439   -3.913300   -2.505600   -2.001801   -1.783501
 1093.9200   -3.817501   -2.441000   -1.947300   -1.732300
 1094.7970   -3.721600   -2.376301   -1.892700   -1.681000
 1095.6760   -3.625500   -2.311501   -1.837999   -1.629700
 1096.5560   -3.529301   -2.246601   -1.783199   -1.578300
 1097.4370   -3.433001   -2.181601   -1.728401   -1.526800
 1098.3199   -3.336500   -2.116501   -1.673500   -1.475201
 1099.2040   -3.239799   -2.051300   -1.618500   -1.423599
 1100.0900   -3.082399   -1.993099   -1.566401   -1.371901
 1100.9771   -2.571701   -2.026300   -1.546400   -1.321899
 1101.8650   -2.419899   -2.011000   -1.518200   -1.270100
 1102.7550   -2.500900   -1.903601   -1.467100   -1.215000
 1103.6470   -2.702200   -1.753300   -1.392399   -1.156200
 1104.5400   -2.623600   -1.622299   -1.306900   -1.094601
 1105.4340   -2.319799   -1.532900   -1.224600   -1.031900
 1106.3300   -2.130699   -1.481600   -1.154499   -0.970100
 1107.2271   -2.072800   -1.449501   -1.098600   -0.910500
 1108.1250   -2.072100   -1.410601   -1.053900   -0.853600
 1109.0250   -2.012300   -1.345900   -1.013500   -0.799400
 1109.9270   -1.874001   -1.258699   -0.969999   -0.747101
 1110.8300   -1.744200   -1.166800   -0.917801   -0.695900
 1111.7350   -1.667900   -1.086000   -0.856400   -0.644899
 1112.6410   -1.624599   -1.020700   -0.789299   -0.593599
 1113.5480   -1.565500   -0.966301   -0.721800   -0.541901
 1114.4570   -1.469700   -0.913000   -0.657801   -0.490400
 1115.3669   -1.366001   -0.852699   -0.598900   -0.439600
 1116.2791   -1.282700   -0.783501   -0.544600   -0.390301
 1117.1930   -1.218100   -0.710701   -0.492399   -0.342800
 1118.1080   -1.150299   -0.640900   -0.439800   -0.297300
 1119.0240   -1.065599   -0.577900   -0.385201   -0.253700
 1119.9420   -0.972099   -0.521000   -0.328300   -0.211399
 1120.8610   -0.884800   -0.466400   -0.270401   -0.169600
 1121.7820   -0.807100   -0.409800   -0.213600   -0.127800
 1122.7050   -0.730900   -0.349100   -0.159500   -0.085400
 1123.6290   -0.648899   -0.285400   -0.108799   -0.041901
 1124.5540   -0.562401   -0.221600   -0.061300    0.002600
 1125.4810   -0.477699   -0.160099   -0.015699    0.048201
 1126.4100   -0.397800   -0.101601    0.029600    0.094799
 1127.3400   -0.320200   -0.044899    0.075800    0.142099
 1128.2710   -0.241400    0.012100    0.124001    0.190300
 1129.2040   -0.161400    0.070700    0.174200    0.239399
 1130.1390   -0.083200    0.131100    0.226299    0.289801
 1131.0750   -0.008801    0.192101    0.279900    0.341700
 1132.0129    0.062201    0.252701    0.334999    0.395201
 1132.9520    0.132401    0.312700    0.391899    0.450701
 1133.8929    0.203199    0.373100    0.450901    0.508101
 1134.8361    0.274900    0.435499    0.512800    0.567101
 1135.7800    0.347799    0.501400    0.577400    0.627701
 1136.7250    0.423599    0.571501    0.644600    0.689600
 1137.6730    0.504299    0.645300    0.713501    0.752399
 1138.6210    0.590799    0.721800    0.783501    0.815800
 1139.5720    0.682199    0.799900    0.853701    0.879700
 1140.5240    0.777000    0.878901    0.923401    0.943600
 1141.4771    0.873600    0.958000    0.992300    1.007401
 1142.4320    0.971100    1.036800    1.060301    1.070801
 1143.3890    1.068399    1.114700    1.127199    1.133301
 1144.3470    1.164101    1.190800    1.192900    1.194599
 1145.3070    1.256701    1.264400    1.257099    1.254400
 1146.2690    1.344999    1.334700    1.319401    1.312401
 1147.2321    1.427900    1.401300    1.379499    1.368299
 1148.1970    1.504801    1.464001    1.437000    1.421900
 1149.1630    1.574800    1.522499    1.491400    1.472900
 1150.1310    1.637100    1.576799    1.542500    1.521200
 1151.1010    1.690901    1.626699    1.590099    1.566700
 1152.0720    1.735701    1.671801    1.634100    1.609100
 1153.0450    1.771400    1.711800    1.674400    1.648500
 1154.0200    1.797899    1.746599    1.710899    1.684601
 1154.9960    1.815100    1.775900    1.743401    1.717300
 1155.9740    1.823601    1.799801    1.771801    1.746599
 1157.9351    1.817801    1.831501    1.815800    1.794701
 1160.8879    1.781500    1.840700    1.849501    1.840700
 1167.8390    1.830200    1.801201    1.823799    1.851500
 1170.8430    1.833599    1.838800    1.821800    1.840200
 1172.8550    1.814301    1.875401    1.842199    1.841000
 1174.8740    1.812099    1.906000    1.877300    1.855600
 1176.8990    1.849400    1.920601    1.917099    1.886101
 1177.9139    1.877100    1.921499    1.935801    1.906200
 1178.9310    1.904600    1.919600    1.952600    1.928200
 1180.9709    1.945801    1.916800    1.979000    1.973900
 1183.0170    1.966101    1.930599    1.996099    2.015280
 1185.0710    1.990999    1.970200    2.006940    2.048330
 1186.1010    2.014980    1.998501    2.012290    2.061530
 1187.1320    2.046070    2.030400    2.019570    2.072980
 1188.1650    2.080160    2.063630    2.030760    2.083320
 1189.2000    2.112570    2.095900    2.047590    2.093460
 1190.7560    2.158450    2.142950    2.074890    2.107070
 1192.1851    2.181190    2.172050    2.124280    2.126260
 1193.3580    2.192930    2.187750    2.171990    2.149530
 1194.5320    2.207740    2.202270    2.221650    2.182300
 1195.7090    2.239100    2.224220    2.269840    2.226060
 1196.7570    2.284930    2.255680    2.310180    2.274020
 1197.6760    2.331530    2.293300    2.343980    2.321810
 1198.4640    2.368210    2.331450    2.372730    2.365840
 1199.2540    2.396810    2.372910    2.402380    2.411450
 1200.0439    2.416540    2.415770    2.433990    2.457380
